2707,Mango Slush,7.24,2.55
2708,Mint Chocolate Slush,3.24,4.37
2709,Mocha Cappuccino Slush,5.06,2.01
2710,Mo-cha Green Tea Slush,4.7,2.36
2711,Orange Slush,4.39,4.64
2712,Passion Fruit Slush,7.49,2.82
2713,Peach Slush,3.8,3.86
2714,Pina Colada Slush,7.35,4.16
2715,Red Bean Milk Slush,4.35,3.09
2716,Red Bean Slush,3.93,2.07
2717,Royal Milk Tea Slush,5.72,4.37
2718,Sour Plum Slush,6.18,2.48
2719,Strawberry Slush,5.0,4.67
2720,Taro Slush,4.31,3.76
2721,Thai Iced Tea Slush,6.89,3.06
2722,Two Flavor Slush,6.9,3.24
2723,Yogurt Slush,5.84,2.34
2724,Black Tea,7.87,3.76
2725,Coconut Pineapple Tea,6.59,2.24
2726,Coffee,5.57,4.82
2727,Fruit Magic Tea,6.74,3.75
2728,Ginger Longan Tea,4.67,2.27
2729,Ginger Tea,5.65,3.06
2730,Grass Jelly,6.7,2.3
2731,Green Tea,7.66,4.94
2732,Hawaiian Fruit Tea,4.91,4.01
2733,Honey Green Milk Tea,7.51,2.9
2734,Honey Lemon Tea,4.07,3.92
2735,Jack Fruit Tea,4.42,4.16
2736,Longan Tea,5.68,3.54
2737,Magic Fruit Tea,4.89,3.08
2738,Rose Herbal Tea,5.01,4.35
2739,Almond Snow,7.66,4.59
2740,Apple Snow,4.75,4.64
2741,Banana Snow,7.69,4.31
2742,Champagne Grape Snow,5.63,4.34
2743,Chocolate Snow,7.12,3.76
2744,Grape Snow,7.25,2.96
2745,Green Apple Snow,7.58,3.38
2746,Lemon Snow,7.98,4.89
2747,Mango Snow,4.24,4.02
2748,Orange Snow,7.71,4.23
2749,Passion Fruit Snow,3.67,4.06
2750,Peach Snow,3.75,3.1
2751,Peppermint Snow,6.14,2.35
2752,Plum Snow,3.64,4.89
2753,Sour Plum Snow,7.63,2.65
2754,Strawberry Snow,4.67,2.24
2755,Strawberry Yogurt Snow,5.37,4.96
2756,Tangerine Snow,3.84,4.11
2757,Two Flavor Snow,3.19,4.55
2758,Vanilla Snow,3.8,3.53
2759,Boba Milk Tea,7.7,4.01
2760,Almond Milk Tea,6.46,3.95
2761,Banana Milk Tea,6.4,4.84
2762,Barley Chocolate Milk Tea,3.69,4.67
2763,Barley Milk Tea,5.7,2.58
2764,Cappuccino,4.57,3.3
2765,Chocolate Milk Tea,4.81,3.48
2766,Coconut Milk Tea,3.62,3.53
2767,Coffee Jelly with Milk Tea,5.51,2.81
2768,Coffee Milk Tea,6.17,2.59
2769,Ginger Milk Tea,7.61,3.95
2770,Honey Milk Green Tea,6.72,2.73
2771,Honey Milk Tea,7.95,4.96
2772,Honeydew Milk Tea,3.54,2.82
2773,Iced Coffee,4.47,2.63
2774,Jasmine Milk Tea,7.14,2.57
2775,Lavender Milk Tea,4.86,4.99
2776,Lychee Jelly Milk Tea,4.4,4.79
2777,Mocha Cappuccino,6.44,2.68
2778,Pudding Milk Tea,6.91,2.12
2779,Sesame Milk Tea,6.7,4.69
2780,Strawberry Milk Tea,7.65,3.24
2781,Taro Milk Tea,4.0,3.61
2782,Thai Iced Tea,4.14,2.86
2783,Japanese Genmai Green Tea,7.74,2.94
2784,Blueberry Slush,5.22,3.85
2785,Cappuccino Slush,3.01,4.85
2786,Chocolate Slush,7.23,4.48
2787,Coffee Slush,3.25,4.95
2788,Dark Plum Slush,6.97,2.52
2789,Green Apple Slush,3.21,2.72
2790,Green Bean Milk Slush,7.4,3.66
2791,Green Bean Slush,5.39,3.05
2792,Green Mango Slush,6.19,2.92
2793,Honey Green Milk Tea Slush,5.32,2.79
2794,Honey Milk Tea Slush,3.79,2.5
2795,Honeydew Slush,4.84,4.74
2796,Kiwi Slush,5.61,3.84
2797,Lemon Slush,6.88,4.2
2798,Lychee Slush,3.22,4.38
2799,Mango Slush,8.0,4.97
2800,Mint Chocolate Slush,5.75,4.05
2801,Mocha Cappuccino Slush,6.08,4.72
2802,Mo-cha Green Tea Slush,4.81,4.26
2803,Orange Slush,6.74,3.92
2804,Passion Fruit Slush,5.8,3.66
2805,Peach Slush,4.32,4.39
2806,Pina Colada Slush,4.29,2.58
2807,Red Bean Milk Slush,5.77,4.09
2808,Red Bean Slush,6.06,3.9
2809,Royal Milk Tea Slush,3.26,4.12
2810,Sour Plum Slush,6.63,3.55
2811,Strawberry Slush,7.21,4.66
2812,Taro Slush,3.16,4.88
2813,Thai Iced Tea Slush,4.72,3.47
2814,Two Flavor Slush,4.91,2.57
2815,Yogurt Slush,4.14,4.59
2816,Black Tea,6.61,3.94
2817,Coconut Pineapple Tea,3.05,3.01
2818,Coffee,6.96,3.92
2819,Fruit Magic Tea,7.58,3.32
2820,Ginger Longan Tea,5.12,2.76
2821,Ginger Tea,5.1,2.65
2822,Grass Jelly,5.46,3.89
2823,Green Tea,5.16,4.25
2824,Hawaiian Fruit Tea,6.41,2.75
2825,Honey Green Milk Tea,3.71,2.18
2826,Honey Lemon Tea,3.71,3.91
2827,Jack Fruit Tea,4.13,3.99
2828,Longan Tea,4.83,4.57
2829,Magic Fruit Tea,3.79,3.33
2830,Rose Herbal Tea,5.15,4.96
2831,Almond Snow,5.38,3.62
2832,Apple Snow,5.2,3.52
2833,Banana Snow,8.0,3.56
2834,Champagne Grape Snow,3.63,4.66
2835,Chocolate Snow,7.92,3.93
2836,Grape Snow,6.14,3.45
2837,Green Apple Snow,6.12,2.96
2838,Lemon Snow,4.3,4.3
2839,Mango Snow,4.52,2.23
2840,Orange Snow,6.3,3.07
2841,Passion Fruit Snow,4.13,4.9
2842,Peach Snow,5.26,3.15
2843,Peppermint Snow,6.36,3.19
2844,Plum Snow,4.18,3.87
2845,Sour Plum Snow,7.15,2.82
2846,Strawberry Snow,6.46,3.28
2847,Strawberry Yogurt Snow,5.92,4.69
2848,Tangerine Snow,3.43,2.16
2849,Two Flavor Snow,6.9,3.06
2850,Vanilla Snow,7.74,3.34
2851,Boba Milk Tea,3.38,4.81
2852,Almond Milk Tea,3.94,2.96
2853,Banana Milk Tea,6.43,4.52
2854,Barley Chocolate Milk Tea,3.87,2.01
2855,Barley Milk Tea,3.66,2.06
2856,Cappuccino,7.37,3.41
2857,Chocolate Milk Tea,5.02,3.3
2858,Coconut Milk Tea,7.22,4.51
2859,Coffee Jelly with Milk Tea,3.37,2.38
2860,Coffee Milk Tea,3.38,4.41
2861,Ginger Milk Tea,5.95,2.73
2862,Honey Milk Green Tea,6.26,3.29
2863,Honey Milk Tea,4.9,2.91
2864,Honeydew Milk Tea,6.08,4.61
2865,Iced Coffee,3.59,3.76
2866,Jasmine Milk Tea,7.58,4.36
2867,Lavender Milk Tea,7.48,2.8
2868,Lychee Jelly Milk Tea,7.62,3.12
2869,Mocha Cappuccino,6.14,4.79
2870,Pudding Milk Tea,5.37,3.47
2871,Sesame Milk Tea,5.07,2.25
2872,Strawberry Milk Tea,6.24,3.35
2873,Taro Milk Tea,7.16,4.37
2874,Thai Iced Tea,3.93,2.61
2875,Japanese Genmai Green Tea,6.51,4.22
2876,Blueberry Slush,3.03,4.78
2877,Cappuccino Slush,6.28,2.49
2878,Chocolate Slush,5.71,4.28
2879,Coffee Slush,7.13,4.68
2880,Dark Plum Slush,3.46,2.3
2881,Green Apple Slush,6.94,3.94
2882,Green Bean Milk Slush,3.49,4.65
2883,Green Bean Slush,7.42,2.35
2884,Green Mango Slush,3.35,4.01
2885,Honey Green Milk Tea Slush,3.4,2.9
2886,Honey Milk Tea Slush,5.33,2.81
2887,Honeydew Slush,4.63,3.32
2888,Kiwi Slush,4.02,4.47
2889,Lemon Slush,5.61,3.01
2890,Lychee Slush,7.85,4.58
2891,Mango Slush,3.13,2.63
2892,Mint Chocolate Slush,3.74,3.63
2893,Mocha Cappuccino Slush,6.03,4.25
2894,Mo-cha Green Tea Slush,3.29,3.39
2895,Orange Slush,4.73,3.28
2896,Passion Fruit Slush,6.05,4.38
2897,Peach Slush,7.59,3.39
2898,Pina Colada Slush,6.35,2.87
2899,Red Bean Milk Slush,7.42,3.98
2900,Red Bean Slush,6.88,3.6
2901,Royal Milk Tea Slush,3.58,4.47
2902,Sour Plum Slush,6.89,3.28
2903,Strawberry Slush,4.52,4.69
2904,Taro Slush,4.06,3.09
2905,Thai Iced Tea Slush,6.37,2.31
2906,Two Flavor Slush,5.1,2.9
2907,Yogurt Slush,4.05,4.62
2908,Black Tea,7.94,3.85
2909,Coconut Pineapple Tea,5.98,2.7
2910,Coffee,5.72,3.77
2911,Fruit Magic Tea,3.49,4.2
2912,Ginger Longan Tea,6.62,2.56
2913,Ginger Tea,7.25,4.53
2914,Grass Jelly,3.87,2.21
2915,Green Tea,3.97,3.95
2916,Hawaiian Fruit Tea,6.61,2.36
2917,Honey Green Milk Tea,3.24,2.31
2918,Honey Lemon Tea,4.01,3.34
2919,Jack Fruit Tea,4.27,3.15
2920,Longan Tea,6.66,2.4
2921,Magic Fruit Tea,4.12,3.34
2922,Rose Herbal Tea,6.48,3.7
2923,Almond Snow,3.11,2.16
2924,Apple Snow,7.01,3.86
2925,Banana Snow,3.28,4.03
2926,Champagne Grape Snow,3.72,3.89
2927,Chocolate Snow,7.37,4.19
2928,Grape Snow,5.68,4.62
2929,Green Apple Snow,4.41,2.3
2930,Lemon Snow,7.33,3.57
2931,Mango Snow,3.06,3.46
2932,Orange Snow,6.05,4.93
2933,Passion Fruit Snow,7.95,4.56
2934,Peach Snow,7.28,3.04
2935,Peppermint Snow,4.11,4.57
2936,Plum Snow,6.17,4.81
2937,Sour Plum Snow,5.54,2.54
2938,Strawberry Snow,5.41,4.33
2939,Strawberry Yogurt Snow,7.71,3.47
2940,Tangerine Snow,4.32,4.45
2941,Two Flavor Snow,4.05,3.4
2942,Vanilla Snow,5.92,2.8
2943,Boba Milk Tea,7.54,3.52
2944,Almond Milk Tea,3.08,2.29
2945,Banana Milk Tea,5.45,4.49
2946,Barley Chocolate Milk Tea,3.68,3.0
2947,Barley Milk Tea,7.3,2.45
2948,Cappuccino,5.59,2.19
2949,Chocolate Milk Tea,4.93,3.53
2950,Coconut Milk Tea,3.51,3.29
2951,Coffee Jelly with Milk Tea,6.84,4.68
2952,Coffee Milk Tea,5.62,3.55
2953,Ginger Milk Tea,3.17,4.42
2954,Honey Milk Green Tea,7.33,3.81
2955,Honey Milk Tea,7.48,4.39
2956,Honeydew Milk Tea,4.87,4.1
2957,Iced Coffee,4.3,3.87
2958,Jasmine Milk Tea,3.41,3.44
2959,Lavender Milk Tea,5.84,3.29
2960,Lychee Jelly Milk Tea,6.06,3.27
2961,Mocha Cappuccino,6.3,3.13
2962,Pudding Milk Tea,5.48,2.59
2963,Sesame Milk Tea,5.53,4.1
2964,Strawberry Milk Tea,5.26,4.7
2965,Taro Milk Tea,4.77,4.1
2966,Thai Iced Tea,3.22,4.49
2967,Japanese Genmai Green Tea,6.43,3.51
2968,Blueberry Slush,6.16,4.58
2969,Cappuccino Slush,7.94,2.88
2970,Chocolate Slush,4.84,2.17
2971,Coffee Slush,3.46,2.05
2972,Dark Plum Slush,7.12,2.66
2973,Green Apple Slush,3.75,4.24
2974,Green Bean Milk Slush,3.44,2.51
2975,Green Bean Slush,7.54,3.37
2976,Green Mango Slush,3.51,2.95
2977,Honey Green Milk Tea Slush,3.7,2.16
2978,Honey Milk Tea Slush,7.36,4.74
2979,Honeydew Slush,5.38,2.15
2980,Kiwi Slush,7.2,2.02
2981,Lemon Slush,5.83,2.27
2982,Lychee Slush,5.95,3.95
2983,Mango Slush,6.18,3.7
2984,Mint Chocolate Slush,3.92,4.34
2985,Mocha Cappuccino Slush,4.68,3.06
2986,Mo-cha Green Tea Slush,6.32,3.91
2987,Orange Slush,4.46,3.94
2988,Passion Fruit Slush,4.3,2.15
2989,Peach Slush,7.87,3.58
2990,Pina Colada Slush,6.25,2.03
2991,Red Bean Milk Slush,4.81,2.08
2992,Red Bean Slush,3.81,2.05
2993,Royal Milk Tea Slush,4.15,3.23
2994,Sour Plum Slush,6.27,4.3
2995,Strawberry Slush,6.81,3.96
2996,Taro Slush,6.58,2.76
2997,Thai Iced Tea Slush,5.69,2.17
2998,Two Flavor Slush,4.91,3.59
2999,Yogurt Slush,4.23,2.21
3000,Black Tea,4.22,4.31
3001,Coconut Pineapple Tea,3.32,2.17
3002,Coffee,6.5,4.39
3003,Fruit Magic Tea,6.16,4.38
3004,Ginger Longan Tea,6.49,4.13
3005,Ginger Tea,3.8,3.46
3006,Grass Jelly,5.23,2.0
3007,Green Tea,5.96,3.92
3008,Hawaiian Fruit Tea,7.91,4.15
3009,Honey Green Milk Tea,5.14,4.52
3010,Honey Lemon Tea,5.68,2.38
3011,Jack Fruit Tea,3.21,2.01
3012,Longan Tea,4.47,3.95
3013,Magic Fruit Tea,5.95,4.0
3014,Rose Herbal Tea,7.53,2.31
3015,Almond Snow,3.96,2.43
3016,Apple Snow,7.08,3.5
3017,Banana Snow,6.44,2.85
3018,Champagne Grape Snow,6.79,2.42
3019,Chocolate Snow,4.3,3.38
3020,Grape Snow,7.34,2.46
3021,Green Apple Snow,6.47,2.44
3022,Lemon Snow,3.97,3.25
3023,Mango Snow,5.5,3.5
3024,Orange Snow,6.68,3.32
3025,Passion Fruit Snow,4.77,3.25
3026,Peach Snow,5.75,3.86
3027,Peppermint Snow,6.66,3.86
3028,Plum Snow,5.03,3.85
3029,Sour Plum Snow,4.27,2.24
3030,Strawberry Snow,6.94,2.15
3031,Strawberry Yogurt Snow,7.94,4.43
3032,Tangerine Snow,5.69,2.31
3033,Two Flavor Snow,5.82,3.31
3034,Vanilla Snow,3.79,4.13
3035,Boba Milk Tea,5.47,3.41
3036,Almond Milk Tea,6.4,3.79
3037,Banana Milk Tea,5.64,2.95
3038,Barley Chocolate Milk Tea,4.47,4.84
3039,Barley Milk Tea,3.86,2.53
3040,Cappuccino,7.96,3.1
3041,Chocolate Milk Tea,3.3,3.4
3042,Coconut Milk Tea,4.44,2.53
3043,Coffee Jelly with Milk Tea,3.12,2.87
3044,Coffee Milk Tea,6.72,2.34
3045,Ginger Milk Tea,3.7,3.35
3046,Honey Milk Green Tea,5.95,2.66
3047,Honey Milk Tea,6.34,3.3
3048,Honeydew Milk Tea,6.81,4.17
3049,Iced Coffee,7.42,4.89
3050,Jasmine Milk Tea,5.38,3.87
3051,Lavender Milk Tea,3.47,3.61
3052,Lychee Jelly Milk Tea,7.16,3.03
3053,Mocha Cappuccino,3.64,3.39
3054,Pudding Milk Tea,6.48,2.77
3055,Sesame Milk Tea,4.8,4.46
3056,Strawberry Milk Tea,7.23,4.76
3057,Taro Milk Tea,5.38,5.0
3058,Thai Iced Tea,4.38,3.11
3059,Japanese Genmai Green Tea,6.29,3.32
3060,Blueberry Slush,6.21,3.08
3061,Cappuccino Slush,3.06,2.31
3062,Chocolate Slush,7.41,3.91
3063,Coffee Slush,4.38,3.67
3064,Dark Plum Slush,6.81,2.93
3065,Green Apple Slush,6.51,3.03
3066,Green Bean Milk Slush,7.56,2.11
3067,Green Bean Slush,3.08,3.89
3068,Green Mango Slush,3.77,2.13
3069,Honey Green Milk Tea Slush,5.97,4.0
3070,Honey Milk Tea Slush,7.13,2.27
3071,Honeydew Slush,3.77,3.98
3072,Kiwi Slush,6.97,2.35
3073,Lemon Slush,4.5,4.11
3074,Lychee Slush,5.6,2.27
3075,Mango Slush,7.51,3.18
3076,Mint Chocolate Slush,5.28,2.17
3077,Mocha Cappuccino Slush,5.12,2.91
3078,Mo-cha Green Tea Slush,6.98,3.16
3079,Orange Slush,6.02,3.15
3080,Passion Fruit Slush,3.95,4.34
3081,Peach Slush,3.89,2.19
3082,Pina Colada Slush,3.7,2.31
3083,Red Bean Milk Slush,6.63,2.7
3084,Red Bean Slush,4.05,3.79
3085,Royal Milk Tea Slush,7.74,3.5
3086,Sour Plum Slush,6.78,3.21
3087,Strawberry Slush,3.66,2.87
3088,Taro Slush,3.58,3.07
3089,Thai Iced Tea Slush,7.73,2.24
3090,Two Flavor Slush,4.41,4.14
3091,Yogurt Slush,4.39,4.9
3092,Black Tea,3.81,2.38
3093,Coconut Pineapple Tea,3.44,2.29
3094,Coffee,3.16,3.93
3095,Fruit Magic Tea,3.26,3.86
3096,Ginger Longan Tea,7.85,2.61
3097,Ginger Tea,3.62,4.64
3098,Grass Jelly,6.15,4.66
3099,Green Tea,7.71,4.37
3100,Hawaiian Fruit Tea,7.6,4.28
3101,Honey Green Milk Tea,6.01,2.53
3102,Honey Lemon Tea,4.11,2.52
3103,Jack Fruit Tea,5.91,2.97
3104,Longan Tea,6.04,3.08
3105,Magic Fruit Tea,6.94,4.68
3106,Rose Herbal Tea,6.21,3.47
3107,Almond Snow,4.65,2.28
3108,Apple Snow,4.06,4.59
3109,Banana Snow,5.8,3.64
3110,Champagne Grape Snow,4.78,3.49
3111,Chocolate Snow,4.15,3.55
3112,Grape Snow,4.71,2.93
3113,Green Apple Snow,7.89,3.51
3114,Lemon Snow,5.61,4.08
3115,Mango Snow,6.56,3.43
3116,Orange Snow,5.87,4.17
3117,Passion Fruit Snow,6.13,3.82
3118,Peach Snow,3.07,2.8
3119,Peppermint Snow,5.66,4.07
3120,Plum Snow,5.62,4.0
3121,Sour Plum Snow,6.49,4.5
3122,Strawberry Snow,5.95,2.94
3123,Strawberry Yogurt Snow,3.57,2.73
3124,Tangerine Snow,6.81,2.36
3125,Two Flavor Snow,7.36,3.38
3126,Vanilla Snow,7.59,4.58
3127,Boba Milk Tea,7.82,3.66
3128,Almond Milk Tea,6.4,2.24
3129,Banana Milk Tea,7.11,3.38
3130,Barley Chocolate Milk Tea,7.66,4.45
3131,Barley Milk Tea,7.93,3.71
3132,Cappuccino,3.3,4.05
3133,Chocolate Milk Tea,5.09,4.85
3134,Coconut Milk Tea,7.77,2.04
3135,Coffee Jelly with Milk Tea,3.75,3.97
3136,Coffee Milk Tea,6.16,2.45
3137,Ginger Milk Tea,6.14,4.15
3138,Honey Milk Green Tea,5.2,3.31
3139,Honey Milk Tea,7.32,2.32
3140,Honeydew Milk Tea,5.87,2.3
3141,Iced Coffee,4.4,3.71
3142,Jasmine Milk Tea,3.09,4.24
3143,Lavender Milk Tea,7.2,2.93
3144,Lychee Jelly Milk Tea,4.73,4.43
3145,Mocha Cappuccino,6.25,2.82
3146,Pudding Milk Tea,6.52,2.21
3147,Sesame Milk Tea,5.14,2.59
3148,Strawberry Milk Tea,6.77,3.62
3149,Taro Milk Tea,6.2,4.56
3150,Thai Iced Tea,3.58,2.53
3151,Japanese Genmai Green Tea,4.43,4.24
3152,Blueberry Slush,3.09,2.95
3153,Cappuccino Slush,7.3,2.12
3154,Chocolate Slush,6.59,3.88
3155,Coffee Slush,7.6,2.33
3156,Dark Plum Slush,3.89,2.62
3157,Green Apple Slush,6.34,2.57
3158,Green Bean Milk Slush,7.24,4.67
3159,Green Bean Slush,3.83,2.63
3160,Green Mango Slush,7.83,3.71
3161,Honey Green Milk Tea Slush,4.61,3.43
3162,Honey Milk Tea Slush,3.39,2.48
3163,Honeydew Slush,3.89,3.75
3164,Kiwi Slush,6.79,4.81
3165,Lemon Slush,5.76,2.94
3166,Lychee Slush,5.42,4.73
3167,Mango Slush,4.88,2.52
3168,Mint Chocolate Slush,7.16,3.32
3169,Mocha Cappuccino Slush,3.87,2.64
3170,Mo-cha Green Tea Slush,3.52,3.53
3171,Orange Slush,6.67,2.87
3172,Passion Fruit Slush,3.61,2.72
3173,Peach Slush,6.05,2.16
3174,Pina Colada Slush,7.96,2.06
3175,Red Bean Milk Slush,3.88,3.05
3176,Red Bean Slush,3.8,2.29
3177,Royal Milk Tea Slush,5.48,2.51
3178,Sour Plum Slush,3.31,2.27
3179,Strawberry Slush,5.93,2.6
3180,Taro Slush,7.58,2.33
3181,Thai Iced Tea Slush,4.93,3.13
3182,Two Flavor Slush,4.21,4.51
3183,Yogurt Slush,5.22,2.5
3184,Black Tea,5.13,4.57
3185,Coconut Pineapple Tea,7.09,3.89
3186,Coffee,3.54,3.76
3187,Fruit Magic Tea,3.32,4.78
3188,Ginger Longan Tea,5.31,2.8
3189,Ginger Tea,6.83,4.26
3190,Grass Jelly,6.38,4.84
3191,Green Tea,7.04,4.76
3192,Hawaiian Fruit Tea,4.36,4.98
3193,Honey Green Milk Tea,3.67,2.22
3194,Honey Lemon Tea,7.63,4.86
3195,Jack Fruit Tea,6.45,2.98
3196,Longan Tea,5.15,2.76
3197,Magic Fruit Tea,5.9,3.82
3198,Rose Herbal Tea,6.15,3.68
3199,Almond Snow,5.09,2.76
3200,Apple Snow,4.23,3.62
3201,Banana Snow,4.34,3.33
3202,Champagne Grape Snow,5.8,3.3
3203,Chocolate Snow,5.05,4.28
3204,Grape Snow,7.53,4.26
3205,Green Apple Snow,4.42,3.77
3206,Lemon Snow,7.48,4.22
3207,Mango Snow,5.2,3.82
3208,Orange Snow,3.85,4.92
3209,Passion Fruit Snow,3.94,4.36
3210,Peach Snow,4.77,2.63
3211,Peppermint Snow,7.68,2.66
3212,Plum Snow,5.87,2.51
3213,Sour Plum Snow,4.23,4.97
3214,Strawberry Snow,3.07,4.63
3215,Strawberry Yogurt Snow,6.93,4.12
3216,Tangerine Snow,5.08,3.73
3217,Two Flavor Snow,5.46,4.7
3218,Vanilla Snow,5.47,2.38
3219,Boba Milk Tea,7.4,2.08
3220,Almond Milk Tea,6.35,3.92
3221,Banana Milk Tea,5.96,2.88
3222,Barley Chocolate Milk Tea,3.63,4.37
3223,Barley Milk Tea,4.46,3.66
3224,Cappuccino,7.26,2.32
3225,Chocolate Milk Tea,3.31,4.95
3226,Coconut Milk Tea,3.6,3.51
3227,Coffee Jelly with Milk Tea,7.47,4.61
3228,Coffee Milk Tea,3.24,3.94
3229,Ginger Milk Tea,7.4,2.8
3230,Honey Milk Green Tea,5.01,4.95
3231,Honey Milk Tea,3.42,2.6
3232,Honeydew Milk Tea,6.05,4.26
3233,Iced Coffee,6.11,2.97
3234,Jasmine Milk Tea,3.31,4.15
3235,Lavender Milk Tea,7.15,3.53
3236,Lychee Jelly Milk Tea,6.31,4.84
3237,Mocha Cappuccino,3.49,4.04
3238,Pudding Milk Tea,4.48,4.66
3239,Sesame Milk Tea,3.5,4.16
3240,Strawberry Milk Tea,7.87,4.81
3241,Taro Milk Tea,3.36,2.46
3242,Thai Iced Tea,7.57,4.24
3243,Japanese Genmai Green Tea,5.93,4.13
3244,Blueberry Slush,6.59,4.6
3245,Cappuccino Slush,3.16,3.98
3246,Chocolate Slush,7.63,2.29
3247,Coffee Slush,6.63,3.75
3248,Dark Plum Slush,3.07,3.32
3249,Green Apple Slush,6.61,3.94
3250,Green Bean Milk Slush,3.54,3.84
3251,Green Bean Slush,6.01,3.58
3252,Green Mango Slush,4.65,4.55
3253,Honey Green Milk Tea Slush,7.72,4.82
3254,Honey Milk Tea Slush,6.94,3.91
3255,Honeydew Slush,5.97,2.22
3256,Kiwi Slush,3.26,2.92
3257,Lemon Slush,4.64,3.95
3258,Lychee Slush,6.18,4.59
3259,Mango Slush,5.38,2.26
3260,Mint Chocolate Slush,7.72,3.24
3261,Mocha Cappuccino Slush,4.38,2.16
3262,Mo-cha Green Tea Slush,5.53,2.55
3263,Orange Slush,6.06,3.62
3264,Passion Fruit Slush,3.84,3.61
3265,Peach Slush,3.1,2.02
3266,Pina Colada Slush,7.74,4.76
3267,Red Bean Milk Slush,3.49,2.58
3268,Red Bean Slush,6.25,3.11
3269,Royal Milk Tea Slush,3.82,4.8
3270,Sour Plum Slush,3.11,2.46
3271,Strawberry Slush,7.44,2.19
3272,Taro Slush,7.11,2.28
3273,Thai Iced Tea Slush,7.57,4.18
3274,Two Flavor Slush,4.88,4.65
3275,Yogurt Slush,4.15,2.25
3276,Black Tea,7.97,3.42
3277,Coconut Pineapple Tea,5.09,3.87
3278,Coffee,5.6,3.91
3279,Fruit Magic Tea,3.39,3.49
3280,Ginger Longan Tea,4.93,3.95
3281,Ginger Tea,6.58,2.79
3282,Grass Jelly,3.76,3.26
3283,Green Tea,6.51,3.29
3284,Hawaiian Fruit Tea,4.57,4.71
3285,Honey Green Milk Tea,5.53,4.73
3286,Honey Lemon Tea,4.57,2.99
3287,Jack Fruit Tea,6.93,4.34
3288,Longan Tea,4.52,4.03
3289,Magic Fruit Tea,3.67,2.82
3290,Rose Herbal Tea,3.78,2.86
3291,Almond Snow,5.54,2.11
3292,Apple Snow,5.35,3.97
3293,Banana Snow,6.83,3.53
3294,Champagne Grape Snow,7.77,2.44
3295,Chocolate Snow,4.46,4.22
3296,Grape Snow,4.39,4.26
3297,Green Apple Snow,7.26,2.33
3298,Lemon Snow,5.39,4.89
3299,Mango Snow,3.85,3.73
3300,Orange Snow,7.8,4.32
3301,Passion Fruit Snow,6.09,4.82
3302,Peach Snow,6.04,2.93
3303,Peppermint Snow,7.95,2.3
3304,Plum Snow,4.24,3.29
3305,Sour Plum Snow,5.16,3.02
3306,Strawberry Snow,6.46,2.68
3307,Strawberry Yogurt Snow,3.58,4.57
3308,Tangerine Snow,5.47,2.75
3309,Two Flavor Snow,3.74,4.82
3310,Vanilla Snow,3.51,4.1
3311,Boba Milk Tea,3.3,4.25
3312,Almond Milk Tea,6.87,2.13
3313,Banana Milk Tea,5.37,2.64
3314,Barley Chocolate Milk Tea,5.57,4.51
3315,Barley Milk Tea,6.31,4.39
3316,Cappuccino,6.92,3.43
3317,Chocolate Milk Tea,5.87,2.78
3318,Coconut Milk Tea,6.45,3.56
3319,Coffee Jelly with Milk Tea,7.81,3.87
3320,Coffee Milk Tea,3.92,4.93
3321,Ginger Milk Tea,7.6,2.97
3322,Honey Milk Green Tea,5.52,2.45
3323,Honey Milk Tea,5.77,2.38
3324,Honeydew Milk Tea,5.43,3.64
3325,Iced Coffee,4.29,3.3
3326,Jasmine Milk Tea,3.49,2.4
3327,Lavender Milk Tea,3.22,2.59
3328,Lychee Jelly Milk Tea,6.93,4.35
3329,Mocha Cappuccino,4.06,4.46
3330,Pudding Milk Tea,4.54,4.33
3331,Sesame Milk Tea,5.85,3.23
3332,Strawberry Milk Tea,3.68,2.31
3333,Taro Milk Tea,6.33,4.53
3334,Thai Iced Tea,3.22,3.01
3335,Japanese Genmai Green Tea,6.59,2.06
3336,Blueberry Slush,7.82,4.98
3337,Cappuccino Slush,3.57,3.49
3338,Chocolate Slush,5.07,4.47
3339,Coffee Slush,5.82,3.42
3340,Dark Plum Slush,5.13,4.06
3341,Green Apple Slush,6.32,4.79
3342,Green Bean Milk Slush,7.89,2.33
3343,Green Bean Slush,4.1,4.46
3344,Green Mango Slush,3.36,3.27
3345,Honey Green Milk Tea Slush,5.56,3.05
3346,Honey Milk Tea Slush,5.94,2.13
3347,Honeydew Slush,4.9,3.26
3348,Kiwi Slush,5.34,4.09
3349,Lemon Slush,5.67,4.1
3350,Lychee Slush,6.59,4.87
3351,Mango Slush,7.23,2.01
3352,Mint Chocolate Slush,4.4,3.11
3353,Mocha Cappuccino Slush,7.69,4.75
3354,Mo-cha Green Tea Slush,5.59,3.71
3355,Orange Slush,3.79,4.6
3356,Passion Fruit Slush,5.0,4.55
3357,Peach Slush,6.96,3.09
3358,Pina Colada Slush,6.59,3.32
3359,Red Bean Milk Slush,7.34,2.32
3360,Red Bean Slush,3.29,2.25
3361,Royal Milk Tea Slush,4.18,3.33
3362,Sour Plum Slush,7.79,2.23
3363,Strawberry Slush,5.91,2.74
3364,Taro Slush,6.08,2.37
3365,Thai Iced Tea Slush,6.22,3.73
3366,Two Flavor Slush,5.84,2.59
3367,Yogurt Slush,4.94,2.59
3368,Black Tea,3.52,2.63
3369,Coconut Pineapple Tea,7.36,3.14
3370,Coffee,6.27,3.15
3371,Fruit Magic Tea,5.25,2.63
