store_id,ingredient_id,quantity
pop-up-tea-coffee-and-snacks-san-jose,16432,82
happy-lemon-san-jose-5,37745,134
boba-bar-san-jose-3,14049,139
sinceretea-san-jose-2,77775,92
bobateani-san-jose,35505,60
soyful-desserts-san-jose-2,90877,1
one-tea-san-jose-4,62662,41
i-tea-san-jose,90031,114
the-tea-zone-and-fruit-bar-san-jose,63972,31
createave-cafe-san-jose-4,46188,95
tleaf-teapresso-san-jose-3,34555,11
katea-san-jose,17255,114
teatop-san-jose-2,69481,122
bubbly-san-jose-4,17701,30
vampire-penguin-featuring-jastea-san-jose,68845,32
simply-boba-san-jose,49265,52
happy-lemon-cupertino,7649,118
amor-cafe-and-tea-san-jose,17249,45
shincha-tea-san-jose-3,91186,55
sharetea-santa-clara-3,25733,131
chatime-san-jose-san-jose-3,76065,78
pure-tea-bar-san-jose,25571,132
t-spot-boba-drinks-and-snacks-san-jose,24843,66
meow-tea-san-jose,49956,38
fantasia-coffee-and-tea-san-jose-4,26002,55
monster-boba-cupertino-3,79624,118
teasociety-san-jose,94953,112
bfresh-snacks-and-drinks-san-jose,96624,106
beibay-tea-san-jose,64217,79
gong-cha-san-jose-19,71131,83
sweet-gelato-tea-lounge-san-jose,50393,129
sharetea-san-jose-3,68219,24
gong-cha-san-jose-8,96530,129
soyful-desserts-san-jose-8,73762,47
oooh-san-jose-4,86670,89
the-tea-zone-lounge-san-jose,57977,3
the-moo-bar-santa-clara,95169,109
tapioca-express-san-jose-8,70446,115
purple-kow-san-jose-4,68556,59
heritage-eats-napa,57575,65
yobelle-napa-2,95707,90
morimoto-napa-napa,49794,60
napa-noodles-napa,11994,12
crave-cafe-and-catering-american-canyon,47788,2
quickly-american-canyon-3,34941,4
top-that-frozen-yogurt-sonoma,95809,131
over-the-top-shop-frozen-yogurt-american-canyon,7165,20
sushi-grill-vallejo,64895,44
palm-thai-bistro-fairfield,62159,69
green-bamboo-restaurant-fairfield,49102,144
thai-kitchen-american-canyon,65938,92
sactomofo-sacramento-6,68857,43
westea-pleasanton,63368,106
baotea-cafe-pleasanton-2,56784,24
i-tea-dublin-dublin,93345,100
aroma-tapioca-tea-and-coffee-pleasanton,79591,12
i-tea-pleasanton,70115,2
t4-dublin,75908,104
tea-factory-dublin-2,63500,116
icicles-pleasanton,35317,103
sharetea-dublin-3,33401,90
cafe-tapioca-dublin,98415,143
quickly-pleasanton,59065,149
letea-pleasanton-2,14580,146
tea-breeze-pleasanton,47453,98
360-crepes-pleasanton-3,91242,57
t4-san-ramon-2,88615,39
i-tea-san-ramon-3,82649,14
snowflake-dublin,88760,92
quickly-dublin,86246,130
cafe-taiwan-pleasanton-9,52914,39
cafe-junction-pleasanton-3,46641,126
o-honey-dublin,91980,86
the-mix-creamery-dublin-2,14450,52
tasty-pot-dublin,43028,8
ohana-hawaiian-bbq-of-pleasanton-pleasanton,88056,112
99-ranch-market-pleasanton,20087,11
menchies-frozen-yogurt-dublin,94997,87
blossom-bee-dublin,73781,1
berry-delight-pleasanton,30486,22
new-thai-bistro-pleasanton-2,88350,145
tutti-frutti-frozen-yogurt-dublin,63638,30
kee-wah-bakery-dublin,72634,65
blush-organic-frozen-yogurt-dublin,81989,143
koi-palace-dublin,32418,137
berry-and-berry-yogurt-livermore,9876,140
pho-saigon-city-pleasanton,20898,27
yogurtland-dublin,33934,136
lees-sandwiches-dublin-2,34920,45
osaka-ramen-dublin,81176,93
pho-99-dublin-5,74616,86
tandoori-pizza-dublin,75440,109
halu-shabu-shabu-dublin,9906,141
amakara-dublin,90089,129
pho-saigon-garden-dublin,42618,39
pho-saigon-noodle-house-san-ramon,30705,28
85-c-bakery-cafe-newark,97113,135
blackball-desserts-union-city-union-city,57294,141
tasty-pot-newark,66824,87
icicles-newark,42160,127
che-lo-union-city-2,48260,70
fusion-mix-frozen-yogurt-fremont-2,7387,39
crepe-bar-newark,12963,114
q-cup-fremont,41445,82
bambu-newark-2,40820,45
bambu-union-city-2,9588,122
storm-crepes-newark,68414,122
sweet-orchid-fremont,92548,126
jenjons-cafe-union-city,77570,122
k-pop-cafe-fremont,65956,36
milkcow-fremont-2,40778,90
boba-guys-san-carlos-2,92854,139
teaquation-redwood-city,79061,104
t4-hayward-3,18775,104
sweet-spot-castro-valley,10724,11
teaster-hayward-2,21129,79
sharetea-palo-alto-2,62937,59
chatime-redwood-city-2,87863,99
eko-coffee-bar-and-tea-house-hayward,25651,62
tea-era-cupertino,49662,124
fantasia-coffee-and-tea-cupertino,26052,65
tpumps-cupertino,66876,59
super-cue-cafe-cupertino,90146,124
happy-lemon-cupertino-5,97881,25
ten-ren-tea-cupertino,64272,121
meet-fresh-cupertino,53130,4
hechaa-cupertino-4,92946,84
calibear-cyber-cafe-sunnyvale-6,63585,129
happy-lemon-sunnyvale-2,33005,127
what8ver-express-cupertino-2,84873,86
gong-cha-sunnyvale,77189,148
cafe-lattea-cupertino,26522,12
t4-cupertino-cupertino,15565,95
sharetea-sunnyvale-3,45962,80
tea-chansii-cupertino,97254,120
verde-tea-house-cupertino-2,16226,27
bubble-tea-time-saratoga,12628,52
the-tea-zone-and-fruit-bar-mountain-view,93124,75
teaspoon-santa-clara-7,78045,142
beastea-santa-clara,54953,100
teaspoon-mountain-view,56484,149
tea-annie-mountain-view,39907,90
verde-tea-cafe-mountain-view,97886,74
teafans-sunnyvale,26632,3
85-c-bakery-cafe-san-jose-5,76191,100
matcha-love-san-jose-6,30055,85
bambu-sunnyvale-2,99156,44
icicles-cupertino,82503,118
sunnywich-cafe-sunnyvale,88000,46
ocha-tea-café-and-restaurant-mountain-view-2,58522,88
bubble-bay-tea-santa-clara,18507,105
jazen-tea-san-jose-4,11917,115
comebuy-tea-and-coffee-santa-clara,79427,149
music-tunnel-ktv-cafe-san-jose-2,55679,127
jazen-tea-santa-clara-3,22701,74
butterfly-santa-clara,39599,39
quickly-cupertino,84500,93
california-mochi-santa-clara-4,14614,137
t4-livermore-livermore-2,18484,143
orange-tea-livermore,25847,104
big-fat-straw-cafe-livermore-2,10645,147
donut-wheel-livermore,24519,60
t4-san-ramon-3,30174,138
saigon-cafe-livermore,38888,133
rice-paper-bistro-livermore,23025,83
menchies-frozen-yogurt-livermore,87064,78
la-farfalla-bakery-fremont,81051,69
ice3-creamery-fremont,43277,75
yogurt-shop-danville,97495,122
bean-scene-cafe-fremont-2,23203,32
yogurtland-san-ramon,39095,137
chilly-and-munch-mountain-view,30751,116
jazen-tea-mountain-view-3,41958,136
t4-palo-alto-2,94477,68
pearl-cafe-mountain-view,51582,89
tapioca-express-mountain-view,21023,33
teaspoon-palo-alto-7,15583,17
teaspoon-milpitas,38306,100
teasociety-milpitas,24674,12
t4-milpitas,26494,13
bcute-tea-drinks-and-finger-foods-milpitas-2,37886,133
poke-xpress-milpitas,82743,72
happy-lemon-milpitas-6,81066,56
yummi-tea-cafe-san-jose-3,62103,137
sno-crave-tea-house-milpitas,31982,58
sancha-bar-milpitas,16787,133
chick-and-tea-milpitas-4,40465,116
t4-san-jose,70377,59
queens-cafe-milpitas,77585,128
the-pennywort-san-jose-5,53908,109
bambu-san-jose-9,17251,39
black-pearl-san-jose-2,86073,81
happiness-cafe-san-jose,93587,17
85-c-bakery-cafe-milpitas-2,61807,16
simpletea-milpitas,58202,6
bambu-milpitas-7,34203,122
fantasia-coffee-and-tea-santa-clara,77637,126
shihlin-taiwan-street-snacks-milpitas,48388,136
quickly-milpitas-2,50830,82
honeyberry-san-jose-9,10043,148
aroma-coffee-and-snacks-milpitas,14863,51
teatime-redwood-city,32969,53
comebuy-drinks-redwood-city,46935,104
teaspoon-redwood-city,69263,27
davidstea-palo-alto-2,12349,10
pokélove-palo-alto,42508,96
bare-bowls-palo-alto,91913,132
tea-time-palo-alto,32366,4
chantal-guillon-macarons-and-teas-palo-alto-2,84322,64
happy-donuts-palo-alto,23312,149
quickly-sunnyvale-4,75082,19
fraiche-palo-alto-2,30031,16
quickly-redwood-city,5390,39
coupa-café-palo-alto-3,46155,79
cream-palo-alto-3,50816,129
ohana-express-redwood-city-2,71732,115
yogurtland-palo-alto,30027,31
coupa-café-lytton-palo-alto,46160,104
green-bakery-and-café-los-altos-11,73289,122
wild-berry-yogurt-menlo-park,57086,94
the-posh-bagel-los-altos,86325,36
paris-baguette-palo-alto,13961,137
taza-deli-and-cafe-redwood-city,67185,51
rojoz-gourmet-wraps-palo-alto-2,67273,106
froyola-redwood-city,50536,121
mr-green-bubble-sunnyvale,43245,76
coupa-cafe-green-library-stanford,44806,69
dohatsuten-palo-alto,25043,26
panda-express-mountain-view-2,53505,142
nekter-juice-bar-mountain-view,72348,139
green-leaf-asian-bistro-and-cafe-redwood-city-2,66817,18
koma-sushi-restaurant-menlo-park-3,60762,142
the-axe-and-palm-stanford,75284,1
cocohodo-sunnyvale-2,65463,113
hotpot-first-sunnyvale,20327,146
bean-scene-sunnyvale,50946,58
sharetea-santa-clara-7,78064,105
jazen-tea-santa-clara-santa-clara,48599,111
honeyberry-santa-clara,32447,34
world-wrapps-2-0-santa-clara,83440,66
youji-fresh-rolls-wine-and-tea-santa-clara,38056,60
frozos-frozen-yogurt-santa-clara,33880,72
cool-tea-bar-south-san-francisco-4,78668,104
tiger-tea-and-juice-burlingame-3,43747,2
aqua-club-dessert-and-beverage-san-bruno,11730,59
bobabia-san-mateo,27430,16
happy-lemon-burlingame-4,84382,106
eggettes-south-san-francisco,64529,98
tpumps-burlingame,49905,88
teaspoon-san-mateo,25599,50
cha-express-san-mateo,80962,87
search-tea-millbrae-5,11178,90
tea-world-pacifica,81806,21
t4-millbrae-10,80195,91
i-tea-burlingame-2,65309,31
boba-dude-half-moon-bay,47582,51
eggettes-millbrae-2,34893,127
gong-cha-san-mateo-2,74344,18
bambu-south-san-francisco,77460,107
super-cue-cafe-san-mateo-2,43884,13
bambu-san-mateo-2,82211,109
eggettes-san-mateo,95384,29
chatime-san-mateo-2,54621,59
tpumps-foster-city,44806,6
creme-brewlee-san-mateo-2,65880,130
chatime-foster-city,79571,74
quickly-san-mateo,92590,111
fresh-nation-desserts-san-mateo-2,26043,1
ya-ua-yogurt-and-boba-tea-belmont-2,36077,87
snacks-san-mateo-2,56679,54
dessert-republic-san-mateo,15887,66
mints-and-honey-san-carlos,60597,42
bambu-millbrae-2,50858,70
icicles-san-mateo,14706,121
kingkat-bar-and-eatery-san-mateo-2,33851,147
quickly-burlingame-2,14705,54
antoines-cookie-shop-san-mateo-3,27459,87
quickly-foster-city-3,51171,137
moo-moo-yogurt-foster-city,87745,125
clear-optometry-san-mateo,81376,42
boiling-point-san-mateo,88880,56
cream-san-mateo,72886,55
poke-island-creasian-kitchen-san-mateo,15309,43
waterfront-cafe-burlingame,89370,100
never-too-latte-san-bruno-2,29625,89
jougert-bar-burlingame,82098,2
mini-coffee-san-mateo-2,88260,102
sweet-indulgence-millbrae-3,81672,74
ramen-dojo-san-mateo,85996,95
quickly-millbrae-4,47598,101
bobo-drinks-fairfield-2,20487,139
t4-tea-for-u-fairfield,64380,85
peace-love-and-boba-vacaville,53295,133
halo-halo-bar-and-boba-station-suisun-city,79946,66
quickly-fairfield-3,46701,11
tutti-frutti-fairfield-2,47521,137
sharetea-concord-3,58724,85
i-tea-pittsburg,66565,98
quickly-vallejo-12,64435,23
teazentea-brentwood-3,78724,50
quickly-vacaville,40655,120
mandro-teahouse-davis,35697,58
tapioca-express-vallejo,35218,16
okashi-fusion-vacaville,95117,91
cafe-tapioca-hercules,65017,138
pho-saigon-no-1-vietnamese-restaurant-fairfield-2,6101,134
ontap-davis,76075,101
t4-antioch-12,12064,135
bobaloca-concord-4,67147,10
teabo-café-davis,66791,35
lazi-cow-davis,65233,87
t4-san-pablo-3,50944,124
t4-concord-concord,89750,43
dragon-snow-el-sobrante,92015,39
cj-fusion-fairfield,97158,52
gong-cha-davis,35437,37
suisun-seafood-center-suisun-city,15988,60
teaone-davis,35084,47
quickly-brentwood-brentwood,98653,39
t4-davis-3,97323,58
bangkok-paradise-fairfield,52550,43
easel-davis-2,77122,61
sharetea-davis-davis-2,96377,63
the-old-teahouse-davis-3,9520,115
pho-lee-hoa-phat-fairfield,14359,147
skyview-noodle-and-tea-pittsburg-3,14680,115
noodle-house-fairfield-2,22116,139
sisig-suisun-city-3,80710,137
rrags-caffe-benicia,58433,138
yumygurt-pinole,53243,14
vampire-penguin-brentwood-2,57781,85
going-green-martinez,25004,135
quickly-antioch-2,97634,34
pho-lee-hoa-phat-vacaville,18112,65
ice-monster-walnut-creek,98799,131
t4-walnut-creek,50510,24
chalogy-tea-bar-walnut-creek-4,41469,53
mr-green-bubble-walnut-creek-2,18991,82
cool-tea-bar-danville-4,94545,39
quickly-concord-5,75514,69
quickly-concord,95975,148
t4-and-poke-walnut-creek,15491,55
i-tea-moraga-3,48640,105
panache-caffe-lafayette,42728,131
coco-swirl-pleasant-hill,36977,92
surf-city-squeeze-concord,81343,31
hello-pho-concord,64852,144
harvest-house-concord,30247,39
i-love-teriyaki-and-sushi-concord-2,42794,47
cornology-walnut-creek-3,17993,28
saigon-bistro-concord,55796,136
99-ranch-market-concord-2,36518,82
double-rainbow-cafe-benicia,12388,48
blue-saigon-pittsburg,21748,25
jollibee-concord,84012,127
pho-huynh-hiep-5-kevins-noodle-house-concord,17568,80
pho-lee-hoa-phat-pleasant-hill,85077,131
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,51307,150
smitten-ice-cream-lafayette,84474,26
aung-maylika-benicia-4,11751,51
izzyas-frozen-custard-lafayette-2,64677,47
yogurtland-pleasant-hill,13993,70
golden-bakery-pittsburg,53956,88
tutti-frutti-montclair-oakland,23016,74
tangelo-frozen-yogurt-moraga,79220,147
surf-city-squeeze-antioch,65387,119
lv-vietnamese-pho-and-sandwiches-vallejo,27266,117
korea-house-concord,76069,145
yo-sushi-martinez,90972,120
lulus-kitchen-concord,59137,90
pho-hoa-an-pleasant-hill,9114,119
saigon-bistro-restaurant-pittsburg,64010,92
pho-lee-hoa-phat-pittsburg-5,67604,86
viet-nam-noodle-house-antioch-4,7833,55
little-hearty-noodle-moraga-2,21989,136
bubble-loca-richmond,93972,113
ten-ren-tea-co-richmond,52902,149
tala-coffee-and-tea-el-cerrito-2,41299,144
sharetea-san-rafael-3,73596,43
tpartea-boba-drinks-and-banh-mi-san-rafael-3,64125,49
sunny-day-sweet-house-richmond,74593,101
aloha-pure-water-shaved-ice-san-pablo,60818,68
world-wrapps-corte-madera-7,22921,47
quickly-el-cerrito,98511,61
tay-tah-cafe-albany,65751,89
sweetheart-cafe-berkeley,21860,82
teaone-berkeley-berkeley,35585,13
quickly-kobe-bento-richmond-2,15591,127
quickly-san-rafael,31109,114
sivans-cafe-hayward,86379,56
honey-bear-smoothie-tea-and-dessert-hayward,31959,112
sharetea-san-ramon,22440,34
t4-castro-valley,34848,59
quickly-hayward,57186,84
8-twelve-oriental-market-san-leandro,82777,84
polaris-ice-cream-rolls-hayward,12568,112
milkcow-castro-valley,60118,67
satori-tea-company-saratoga,73910,37
creative-sips-san-jose,64084,49
saratoga-bagels-saratoga,22254,83
snowflake-san-jose,52551,53
steepers-campbell,63934,112
yodo-yogurt-campbell,65987,109
caffé-central-santa-clara,65146,4
bar-code-santa-clara,78446,126
jovie-coffee-and-pho-campbell,23311,49
tous-les-jours-santa-clara,34826,106
menchies-frozen-yogurt-vallejo,35083,98
starbread-bakery-vallejo,57233,118
pho-1-vallejo,34642,55
sunshine-bakery-vallejo-3,76691,120
original-red-onion-vallejo-2,7954,61
yo-sushi-vallejo-2,74441,24
midori-japanese-cuisine-vallejo,38235,75
pho-lee-hoa-phat-vallejo-2,44953,98
pho-saigon-village-noodle-house-vallejo,33784,67
pho-lee-hoa-phat-2-vallejo-3,57370,20
chowking-vallejo,5015,93
tacos-jalisco-vallejo,65220,65
menchies-frozen-yogurt-belmont-2,76633,86
fashion-wok-foster-city,95357,81
pho-new-saigon-foster-city,71729,144
hongry-kong-belmont-2,73048,104
marina-food-san-mateo,98955,62
cooking-papa-restaurant-foster-city,49542,91
sheng-kee-bakery-san-mateo-2,57781,116
eat-on-monday-mountain-view-3,66613,29
pho-little-saigon-san-mateo,61878,13
myung-dong-tofu-cabin-san-mateo,44388,101
bagel-street-cafe-redwood-city,94384,85
east-14th-bakery-and-cafe-san-leandro-3,48795,11
tapioca-express-san-leandro,87775,43
quickly-san-leandro,57872,9
sweethoney-dessert-san-leandro-3,46924,47
hanoi-chicken-noodle-san-leandro,42227,67
loving-tea-san-leandro,33323,74
cafe-sorriso-san-leandro,60208,64
d-t-dim-sum-and-tea-san-leandro,13701,4
milk-and-cookie-bar-castro-valley-3,6850,46
sweet-dee-cupcakes-and-snow-ice-san-leandro,25075,60
quickly-san-lorenzo,74870,18
tapioca-express-alameda,48722,97
leisure-cafe-san-leandro-2,73358,122
quickly-castro-valley,98451,79
china-kitchen-express-san-leandro,33968,101
pho-an-hoa-san-leandro,5012,7
tuttimelon-alameda,6704,109
banh-mi-ba-le-oakland,50509,32
pokeatery-castro-valley,30345,8
hot-spot-alameda,7283,51
worlds-fare-donuts-hayward,37517,38
taqueria-los-pericos-san-leandro,99415,11
pho-anh-ha-san-leandro,76237,71
craw-station-san-leandro,65275,47
r-and-d-cafe-san-lorenzo,26260,120
munch-hayward,38027,139
foodnet-supermarket-san-leandro-2,46442,108
yo-bowl-hayward,45970,149
yogurt-hill-hayward-4,82818,92
alohana-hawaiian-grill-san-leandro,7882,69
99-tea-house-fremont-2,48163,65
one-tea-fremont-2,68365,35
royaltea-usa-fremont,31269,132
teco-tea-and-coffee-bar-fremont,23201,129
t-lab-fremont-3,49140,135
q-tea-monster-newark,32267,25
gong-cha-fremont,77948,57
happy-lemon-fremont-2,15335,100
factory-tea-bar-fremont-2,16263,40
super-cue-cafe-fremont,26973,70
milk-and-honey-cafe-fremont,5253,91
tea-island-fremont-2,15720,134
taro-taro-dessert-and-tea-house-fremont,23454,39
i-tea-fremont-2,18681,120
i-tea-newark,72916,29
sharetea-fremont-2,41298,132
urbain-tea-fremont,74264,10
mandro-teahouse-newark-3,65393,55
gong-cha-newark,88231,26
tea-six-fremont-2,38177,150
tata-teahouse-fremont-2,27754,97
tea-station-newark,37086,42
sno-crave-tea-house-fremont,82299,140
boba-queen-fremont,6365,132
t4-tea-fremont-2,92192,123
boba-fitt-drinks-union-city,90599,124
sweet-home-cafe-fremont-2,66158,47
tea-era-mountain-view-2,91396,129
teaspoon-los-altos,25842,65
t4-fremont-8,78905,41
my-delights-fremont,33854,34
t4-fremont-3,62855,132
sno-crave-teahouse-union-city,71225,40
sharetea-union-city-3,22901,110
tastea-san-jose-2,46171,103
i-tea-castro-valley,37757,31
caface-newark-2,58945,73
tea-villa-milpitas,26924,80
mr-green-bubble-union-city,32551,64
pop-tea-bar-palo-alto-2,21774,75
i-tea-milpitas,98693,43
joy-4-tea-union-city,97496,56
sweet-coco-fremont-3,91243,124
icy-blue-fremont,38661,99
teatop-milpitas,82794,137
ten-ren-tea-co-of-milpitas-milpitas,62757,43
fantasia-coffee-and-tea-milpitas-2,72806,47
tapioca-express-union-city-2,24008,144
gong-cha-palo-alto,87632,101
sharetea-san-leandro-3,51542,59
boba-guys-san-francisco-6,98978,1
boba-guys-san-francisco-4,51969,13
wonderful-dessert-and-cafe-san-francisco-2,65368,87
little-sweet-san-francisco-10,33607,96
teaspoon-san-francisco,37756,100
boba-guys-san-francisco-10,49205,15
i-tea-san-francisco-3,5823,23
boba-guys-san-francisco-7,63855,25
plentea-san-francisco-san-francisco,44052,126
steap-tea-bar-san-francisco-3,89613,119
purple-kow-san-francisco-2,96107,56
omg-tea-san-francisco,47624,94
asha-tea-house-san-francisco,45916,80
super-cue-cafe-san-francisco,48564,144
boba-guys-san-francisco-15,98065,34
infinitea-san-francisco,82471,23
steep-san-francisco-2,36624,91
mr-t-cafe-san-francisco,74949,136
tpumps-san-francisco,7009,98
tj-cups-san-francisco-5,45387,42
wondertea-san-francisco-4,29671,60
the-boba-shop-san-francisco-4,25507,107
steep-creamery-and-tea-san-francisco,69023,54
bubblecup-san-francisco-2,59271,4
sweet-a-little-san-francisco-12,60112,88
tea-hut-san-francisco-2,38124,26
i-tea-san-francisco-2,57599,100
tancca-san-francisco-3,19533,46
sharetea-san-francisco-3,94961,143
mi-tea-san-francisco,64101,124
bb-tea-station-san-francisco-3,53139,96
tea-fm-san-francisco-3,96522,7
keep-it-san-francisco-6,40015,137
mr-and-mrs-tea-house-san-francisco,97715,69
e-tea-san-francisco,99563,143
gosu-san-francisco,16852,54
homeplate-boba-san-francisco,73000,56
cuppa-san-francisco,5246,60
super-cue-cafe-san-francisco-2,76259,90
puppy-bobar-san-francisco,74059,97
cool-tea-bar-san-francisco-4,31777,20
little-heaven-deli-san-francisco,70287,137
5-sweets-san-francisco,29323,13
good-earth-cafe-san-francisco-2,64987,57
sweethut-san-francisco,82062,54
frostea-daly-city-2,81981,63
teaone-san-francisco-5,38695,9
fifty-fifty-coffee-and-tea-san-francisco,46758,68
honey-creme-and-tea-san-francisco,6686,20
bambu-san-francisco-3,84785,118
i-tea-oakland,67675,12
mr-green-bubble-oakland,81481,108
t-and-bowl-oakland,23630,10
u-cha-berkeley,63159,30
the-sweet-booth-oakland,50356,118
asha-tea-house-berkeley,25014,2
i-tea-alameda,33355,89
t4-oakland,42466,97
wing-man-oakland-3,97509,57
sharetea-berkeley,90586,87
happy-lemon-berkeley-berkeley,86836,104
milk-tea-lab-pleasant-hill,29661,140
boba-ninja-berkeley,43841,3
sharetea-alameda-4,38011,136
purple-kow-berkeley-2,45261,97
teaway-alameda,69003,121
i-tea-walnut-creek-3,93874,27
sweetheart-cafe-oakland,90172,35
gelato-firenze-and-qtea-bar-oakland,99661,25
tea-delight-alameda-2,12406,11
quickly-oakland-4,86051,93
i-tea-san-leandro-2,92976,59
50-tea-oakland,91893,48
tea-press-berkeley-2,90923,107
taiwan-bento-oakland-4,51447,142
u-tea-cafe-oakland,72326,124
t4-alameda-2,44458,77
teazzert-alameda,37202,96
qteabar-oakland,16047,146
the-burrow-brisbane-4,67992,82
sweet-belly-oakland,27284,149
sancha-bar-oakland-3,18150,53
alice-street-bakery-café-oakland-2,82050,101
