store_id,ingredient_id,boba_id
boba-guys-san-francisco-7,73890,xhlwmctqsw
icicles-san-mateo,38054,ccdevnufgq
double-rainbow-cafe-benicia,25487,vpjrpcucdl
caface-newark-2,99868,ekdlxqgcrk
happy-lemon-cupertino,99429,txkmivvcjk
t4-san-pablo-3,11982,wpylmtgice
little-heaven-deli-san-francisco,59256,ckbedbpvvt
bubble-bay-tea-santa-clara,84254,lhltntvqkq
amakara-dublin,96648,rfsnfeprbx
tiger-tea-and-juice-burlingame-3,50604,dqvaercsdr
shincha-tea-san-jose-3,46223,towchnogeh
polaris-ice-cream-rolls-hayward,96411,devtfwbxxh
gong-cha-fremont,29448,amznomdwoe
the-tea-zone-and-fruit-bar-san-jose,26903,phesswkwbm
gong-cha-san-jose-19,89345,slioevrlus
tastea-san-jose-2,20209,qzdzrpkqfd
vampire-penguin-brentwood-2,13917,nfmojhqzxc
tata-teahouse-fremont-2,93755,drqnbhtraf
blossom-bee-dublin,15619,kixoouojdh
t4-alameda-2,23716,hpomghlxar
icicles-san-mateo,90743,nzfenhpixd
mandro-teahouse-davis,68474,jhwppyhoao
menchies-frozen-yogurt-belmont-2,16967,haphytjnol
85-c-bakery-cafe-newark,33629,uxdrwuamvb
sno-crave-tea-house-milpitas,70865,wuxinfyxoo
teaspoon-santa-clara-7,49090,nahoknekuh
beibay-tea-san-jose,97403,ociepwezhc
teaway-alameda,15774,zkfbnrgpna
360-crepes-pleasanton-3,47458,dcckzjgons
t4-palo-alto-2,45763,gkhlucqymk
jollibee-concord,56546,kzotpbkdan
storm-crepes-newark,44717,zmzeqftixo
lees-sandwiches-dublin-2,50682,ehxcviwcoe
lv-vietnamese-pho-and-sandwiches-vallejo,28695,eyccsjnqkc
pekoe-san-jose,90733,ccsivcqezv
fresh-nation-desserts-san-mateo-2,7169,qlfbnnqeyn
tiger-tea-and-juice-burlingame-3,61323,upqopuondp
sweethut-san-francisco,32923,nvbiiarxee
lazi-cow-davis,64603,kazaiftpbi
t4-dublin,28713,ktqpwelwci
happy-lemon-burlingame-4,48256,tsrpnspwhs
purple-kow-berkeley-2,99928,czxszdhfqz
yogurtland-pleasant-hill,72096,ryyiuqivkl
mints-and-honey-san-carlos,13849,puwnjigbvu
taqueria-los-pericos-san-leandro,49335,waxrnhtmaz
super-cue-cafe-san-francisco,32635,bkusefuahm
t-spot-boba-drinks-and-snacks-san-jose,67436,gtgjizomxa
meow-tea-san-jose,10541,vfugaofmno
sisig-suisun-city-3,88613,qlaefbtymv
qteabar-oakland,52317,chjzkmcqze
green-bakery-and-café-los-altos-11,77551,xktnbfzdee
menchies-frozen-yogurt-vallejo,33907,iinohznruf
fantasia-coffee-and-tea-milpitas-2,69965,isqaarwlfw
mr-green-bubble-union-city,99236,mhfpxybtoa
yobelle-napa-2,11197,gvezirjhia
soyful-desserts-san-jose-8,90447,hsctzscbpe
black-pearl-san-jose-2,37670,gfupogsznk
jovie-coffee-and-pho-campbell,98933,lqgnhphcjo
teaspoon-san-jose-2,46769,hkqynofcvi
lazi-cow-davis,60046,etllctflpy
joy-4-tea-union-city,61238,zlcaffmpov
jazen-tea-santa-clara-3,80762,evefesitbc
pho-new-saigon-foster-city,29163,bbxhvudqrm
tapioca-express-san-jose-8,46832,ortyktoocy
sharetea-san-francisco-3,65148,zdgfwhyuqp
vampire-penguin-brentwood-2,99806,yqcywgzhqn
sno-crave-tea-house-milpitas,57765,txqojuwetq
asha-tea-house-berkeley,20617,yxzklkuzkh
eggettes-san-mateo,52201,mljgwythtg
saratoga-bagels-saratoga,56456,vvbdakiqkk
pop-tea-bar-palo-alto-2,16025,hhkzpayevc
i-tea-castro-valley,90903,qoqlvlkvgy
halo-halo-bar-and-boba-station-suisun-city,66838,vrtwclaxeg
pho-anh-ha-san-leandro,48351,dsuqgoxrbf
amakara-dublin,7002,qyizjaojcx
taza-deli-and-cafe-redwood-city,29220,kejxocqznq
t4-san-pablo-3,52162,xbhedqmcdf
t4-san-ramon-3,54301,uxtaormjok
beastea-santa-clara,14445,euozsqckyc
teaspoon-san-jose-2,10680,awinfteufx
cream-san-mateo,96434,utxsxmgolg
85-c-bakery-cafe-newark,58786,qqxiyhfarm
waterfront-cafe-burlingame,21226,wtqyyoajmj
pho-anh-ha-san-leandro,57461,ufyfrohbui
happy-donuts-palo-alto,29104,ovdfjtmtwc
chalogy-tea-bar-walnut-creek-4,68179,pkfgfsupkw
cj-fusion-fairfield,37234,ilkycttslc
sancha-bar-milpitas,44596,mlbanrkopp
bcute-tea-drinks-and-finger-foods-milpitas-2,63238,aetlwdeyzr
rrags-caffe-benicia,26364,hdysxaptuh
amakara-dublin,5739,eeuyferfzz
sweet-indulgence-millbrae-3,44107,rykhpyczln
bambu-san-francisco-3,53426,mcuhljzffq
tacos-jalisco-vallejo,29797,rwwwdwbvuc
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,60484,pbtacjwzbo
poke-island-creasian-kitchen-san-mateo,49806,ylwjbwtmom
cuppa-san-francisco,55217,vmxmznzwep
pho-saigon-garden-dublin,76401,mwtctdcesn
99-ranch-market-concord-2,22312,eguhjoylmw
tea-island-fremont-2,14311,mfgxkiieem
sushi-grill-vallejo,22068,wpknlafpwv
t4-davis-3,56027,eflggfmxby
bambu-south-san-francisco,90994,sfwyfjiemf
tea-hut-san-francisco-2,64245,ucfbdqcitq
creative-sips-san-jose,25195,droftlblqk
honeyberry-santa-clara,7672,nxrelaxyxu
sno-crave-teahouse-union-city,5804,bgqoarpkfr
icicles-pleasanton,27144,zqmaamnzvu
comebuy-tea-and-coffee-santa-clara,59834,kgqfbdkgnx
pho-99-dublin-5,63204,rvxxgbhzaq
pop-tea-bar-palo-alto-2,58285,xkzferwuoe
ramen-dojo-san-mateo,75578,groqjhdqtc
tiger-tea-and-juice-burlingame-3,35902,gyczbmadhg
teatop-milpitas,35547,pwmusmvefu
keep-it-san-francisco-6,96256,umriyccglg
quickly-san-leandro,27700,ivdwcxxnak
sweet-coco-fremont-3,82676,utocrmgfar
tancca-san-francisco-3,62818,tzsptvnvef
sno-crave-teahouse-union-city,67176,hdiehtpvcn
pho-lee-hoa-phat-fairfield,26561,vlprxqsvnc
85-c-bakery-cafe-san-jose-5,88857,ucrxijbmpc
sunshine-bakery-vallejo-3,99347,hyvbhajpja
infinitea-san-francisco,23437,pzerlocfes
tpumps-burlingame,13245,stntxblzor
sno-crave-tea-house-milpitas,71323,tyqmhavbfo
jazen-tea-mountain-view-3,76419,rhzygofsty
cafe-junction-pleasanton-3,58974,xpmosnbube
pho-an-hoa-san-leandro,18067,nvuievuwms
ramen-dojo-san-mateo,80210,bdoricfohx
bobateani-san-jose,47440,hglqemqsbu
boba-fitt-drinks-union-city,91441,nmjqdjjxci
honey-creme-and-tea-san-francisco,79969,gcrmfinvny
fusion-mix-frozen-yogurt-fremont-2,51374,uidziqtmfn
t4-san-pablo-3,8198,bpeovwumay
rice-paper-bistro-livermore,59026,qiarmanzbe
sharetea-san-jose-3,13210,qcqvuqxgrf
berry-and-berry-yogurt-livermore,40790,hsaweaigke
the-posh-bagel-los-altos,8786,lqlvadkeqj
coupa-cafe-green-library-stanford,77749,dcurvazdcq
teaster-hayward-2,71730,xycydgugvu
eko-coffee-bar-and-tea-house-hayward,14763,hfubcktvob
i-tea-moraga-3,44706,xqypeehjpx
steap-tea-bar-san-francisco-3,51971,inywrhptgz
happy-lemon-sunnyvale-2,77766,ewkmzhcvth
music-tunnel-ktv-cafe-san-jose-2,93349,aiiyexhwgl
mr-and-mrs-tea-house-san-francisco,10241,unlbatysdc
tapioca-express-san-leandro,95319,ljjymunnfm
butterfly-santa-clara,59976,yfbnxfnnkp
tala-coffee-and-tea-el-cerrito-2,78959,lejnfsoxvo
boba-dude-half-moon-bay,36379,prgjlghgby
i-tea-san-jose,38115,vrazwcarga
sancha-bar-milpitas,32652,svwmnnmlwz
i-tea-alameda,72826,jgmdtryeui
frostea-daly-city-2,33328,xseehnqsot
little-hearty-noodle-moraga-2,60640,jyjytgukep
cool-tea-bar-south-san-francisco-4,67146,eidoqjxvdi
leisure-cafe-san-leandro-2,32505,edzmmntagc
i-tea-moraga-3,97433,dvcfeoqqsa
super-cue-cafe-san-mateo-2,10348,bwqrdcjawk
chantal-guillon-macarons-and-teas-palo-alto-2,60946,bujoztwsdu
tpumps-burlingame,30082,xdjxuivdyt
quickly-kobe-bento-richmond-2,60882,ybmgkgujqp
happy-lemon-sunnyvale-2,14575,rcaiqhqqyz
sweet-indulgence-millbrae-3,21424,dlynbypfue
tj-cups-san-francisco-5,90575,pehhwzrrls
bubble-bay-tea-santa-clara,74506,viqhzfeows
t4-and-poke-walnut-creek,77565,oreywqptin
t4-san-ramon-2,82444,oxyrbedvap
t-lab-fremont-3,80338,zgctahxapc
alohana-hawaiian-grill-san-leandro,35997,bshurnszob
what8ver-express-cupertino-2,41531,kasaedtrfq
cooking-papa-restaurant-foster-city,93615,xubtbydutx
t4-tea-for-u-fairfield,87875,xcalmfpeqm
yumygurt-pinole,92182,hdnwzkeenl
quickly-brentwood-brentwood,30920,brekqoexay
quickly-fairfield-3,93313,hanzugqooj
pho-saigon-village-noodle-house-vallejo,83988,cducnirxdx
leisure-cafe-san-leandro-2,66685,jikubhpamd
chatime-san-mateo-2,21037,vksylfgpft
asha-tea-house-san-francisco,21809,hfaikhozwx
the-moo-bar-santa-clara,67247,egzpwyytfc
8-twelve-oriental-market-san-leandro,43592,thodszyccl
passion-t-snacks-and-desserts-san-jose,93267,bgutohhqge
the-posh-bagel-los-altos,15623,zmvacsjhjo
i-tea-san-leandro-2,78652,irpzcaigtq
yo-sushi-martinez,80781,gxihfutoaq
coupa-café-palo-alto-3,87622,zmvadczugi
super-cue-cafe-san-mateo-2,70155,lvjfviylxg
easel-davis-2,72179,iodzduomxr
katea-san-jose,64438,baxkijrbnh
gong-cha-sunnyvale,36362,lxhqwtnght
infinitea-san-francisco,55491,ldbgpvbnsy
original-red-onion-vallejo-2,8698,howbsnhzyr
quickly-castro-valley,28807,uahdcgjsev
360-crepes-pleasanton-3,80578,eazpyaduqb
crave-cafe-and-catering-american-canyon,38170,onbgdnpufl
tea-island-fremont-2,64599,urgfywkiwc
yogurtland-pleasant-hill,18988,pympgmandv
tea-annie-mountain-view,13622,wylugqizhp
sharetea-san-jose-3,81618,worqrbhfpr
blackball-desserts-union-city-union-city,49128,whooggxyzu
k-pop-cafe-fremont,30918,vkafsowfxq
pho-huynh-hiep-5-kevins-noodle-house-concord,26904,nkkrtuyyhe
bambu-san-jose-9,73970,jhpfzspfqf
cool-tea-bar-san-francisco-4,40714,gbezvcsehb
super-cue-cafe-san-francisco-2,45104,zqnenufqca
jazen-tea-san-jose-4,64194,qdyvckbagk
eggettes-south-san-francisco,34105,yxflxtrgji
saratoga-bagels-saratoga,32015,brkfesfngh
pho-saigon-noodle-house-san-ramon,63718,qffmelqsbv
heritage-eats-napa,98137,ferignmmzx
t4-fremont-8,54041,pamdgbxfgz
matcha-love-san-jose-6,96965,ywimzhzrxs
harvest-house-concord,77286,tcxblwurjj
tous-les-jours-santa-clara,99206,lvhinlcoyn
sweet-gelato-tea-lounge-san-jose,32222,pnyirrrnar
amakara-dublin,87934,snqywylzsk
dessert-republic-san-mateo,55746,wxdsfqrmmx
t4-san-ramon-3,19728,jsgtwhcclb
sharetea-alameda-4,34518,ndauyyhkoj
t-lab-fremont-3,41494,fpjveqvjrs
sharetea-union-city-3,33355,woqslxacow
chalogy-tea-bar-walnut-creek-4,74833,jrkdlwhahd
youji-fresh-rolls-wine-and-tea-santa-clara,34700,oehclmiayt
happy-lemon-sunnyvale-2,84996,dmfjllfkey
comebuy-drinks-redwood-city,27523,besuxvvdqh
rice-paper-bistro-livermore,96892,prdrhqzkzh
super-cue-cafe-cupertino,78769,uplimmyckf
milk-tea-lab-pleasant-hill,55067,xswhxtmqwx
teahee-san-jose,96855,ysxenmiwws
nekter-juice-bar-mountain-view,22139,ppkqvayjzv
sharetea-concord-3,55347,ofcpcprsem
teatop-milpitas,69720,mixvaglpqq
tpumps-burlingame,38119,rxofhtavzg
poke-island-creasian-kitchen-san-mateo,20432,pmftuqefzs
teaone-san-francisco-5,13400,zeuldwaept
aloha-pure-water-shaved-ice-san-pablo,9261,lenjtjfmva
sharetea-alameda-4,24955,bktpkxqsyb
purple-kow-berkeley-2,47431,jsxcsdvrfg
crave-cafe-and-catering-american-canyon,96278,jhnoabkbnx
t4-palo-alto-2,10021,jverzrwmlg
the-boba-shop-san-francisco-4,39602,mcjfquheyw
mints-and-honey-san-carlos,96727,fuifmnoeuc
sinceretea-san-jose-2,41760,nzqbedefxg
teaspoon-palo-alto-7,55182,uqrsztmmio
panache-caffe-lafayette,76727,sbmatgytls
blackball-desserts-union-city-union-city,46936,gztmwilcrz
yummi-tea-cafe-san-jose-3,44729,tbcfsjuldi
chalogy-tea-bar-walnut-creek-4,10483,vxizerujrf
clear-optometry-san-mateo,81005,jxfsqqqroq
85-c-bakery-cafe-san-jose-5,98588,ofyhaukkva
infinitea-san-francisco,8394,xqmdyjvpez
tandoori-pizza-dublin,53318,abgeyhriju
original-red-onion-vallejo-2,99956,xfzsifjrcp
orange-tea-livermore,26947,xygaxinplf
quickly-concord,77873,wegtglzdxg
tea-world-pacifica,78695,mqmhevppxr
t4-palo-alto-2,74745,aavrjjwfgc
i-tea-san-leandro-2,27278,xjsflrnoqi
never-too-latte-san-bruno-2,19975,kxczgekojn
t4-davis-3,75342,ososnkpnhb
lazi-cow-davis,44679,fsjzqovnxq
i-tea-san-francisco-2,44133,zyhiexmrtd
california-mochi-santa-clara-4,49723,qycyopjxjd
yo-sushi-martinez,25570,ohfslvymre
t4-hayward-3,68398,ooqvyjazbd
katea-san-jose,84749,mitswartjc
teaquation-redwood-city,24723,uevhuorlal
teaspoon-mountain-view,43365,imbscryutg
t-and-bowl-oakland,51704,dvshiyrwcy
china-kitchen-express-san-leandro,31760,zqavmvotbm
sunny-day-sweet-house-richmond,38151,gozknflavf
yodo-yogurt-campbell,64323,gnwmbpgbee
urbain-tea-fremont,25630,mpixqpuxhe
wing-man-oakland-3,34680,fjszpnvzpk
sno-crave-tea-house-milpitas,96934,zvjybminmi
surf-city-squeeze-concord,89502,xuwbnpxkfd
steap-tea-bar-san-francisco-3,39003,xtcjtyggse
bambu-san-jose-9,10000,xsumzorskf
50-tea-oakland,6104,iytgfrjrul
pho-saigon-no-1-vietnamese-restaurant-fairfield-2,32543,oarqfvbjlu
fresh-nation-desserts-san-mateo-2,5006,dzeiprbgen
saigon-cafe-livermore,79797,lctavystdc
dessert-republic-san-mateo,51539,otwmbhezhi
jenjons-cafe-union-city,14518,dfvnpsecff
tapioca-express-mountain-view,26693,jehzsrwgfp
jollibee-concord,29889,xvxvwpzswc
tea-six-fremont-2,68435,rstvlczqfx
u-tea-cafe-oakland,33351,nepxydsbum
eggettes-south-san-francisco,78877,eetggmipuz
fusion-mix-frozen-yogurt-fremont-2,77899,hspwtuhgnv
tutti-frutti-frozen-yogurt-dublin,21317,hcqjpkncwf
east-14th-bakery-and-cafe-san-leandro-3,74402,lmbpomugpy
quickly-concord,30827,yumojbduzi
wing-man-oakland-3,59344,gkhlvgtnre
bambu-milpitas-7,61821,xnlteosnds
t-spot-boba-drinks-and-snacks-san-jose,41898,wmmvcnbswi
bobo-drinks-fairfield-2,22715,jkubfvcsll
alice-street-bakery-café-oakland-2,90425,lqctnndowb
tapioca-express-alameda,90212,ssxwfzrdnu
quickly-oakland-5,24310,xoarfkhdud
i-tea-san-francisco-2,63435,ntcxyyfybz
8-twelve-oriental-market-san-leandro,55162,upabxnlckd
mints-and-honey-san-carlos,37529,jmdhfdfuxo
t4-san-leandro,98750,cplwlmxtki
fusion-mix-frozen-yogurt-fremont-2,40216,suolbkjsdw
bagel-street-cafe-redwood-city,68863,utmueaoozn
cafe-sorriso-san-leandro,16213,tujwntqvis
quickly-millbrae-4,78324,aanurihygt
teafans-sunnyvale,9737,aezhleuzmp
koi-palace-dublin,34211,evdwmwulvw
tea-breeze-pleasanton,82022,ldhahgkbuj
8-twelve-oriental-market-san-leandro,79687,zemphvglue
sharetea-santa-clara-7,48811,levhmktvug
teaspoon-redwood-city,67835,sqtgtfyvij
poke-xpress-milpitas,18269,liouxydrwb
t4-tea-fremont-2,57409,nmvmcbsrkk
85-c-bakery-cafe-newark,92574,wargherbxy
bare-bowls-palo-alto,65898,mgsnjnrygl
davidstea-palo-alto-2,82370,pbldtmhazv
mr-and-mrs-tea-house-san-francisco,57474,zttkcpmmwl
bambu-millbrae-2,45440,attycqrijd
ya-ua-yogurt-and-boba-tea-belmont-2,42915,qrrgsludwo
teaquation-redwood-city,57715,lxzqjzbyma
craw-station-san-leandro,19155,itbcepnirn
i-tea-oakland,11740,qlbuhsjdut
tapioca-express-san-leandro,16825,cfdnfxesvq
t4-palo-alto-2,46953,xndhdwyjbo
quickly-concord-5,85913,oijetvhfzs
dohatsuten-palo-alto,33210,ybctvpmrrj
meet-fresh-cupertino,90598,lqpmrsuabi
pure-tea-bar-san-jose,91060,kyyizbpehz
i-tea-san-ramon-3,86910,tgcwnxziyc
chatime-san-jose-san-jose-3,73796,wuekfiwoeh
teasociety-san-jose,83545,antqooegyv
new-thai-bistro-pleasanton-2,50863,nowbzhifen
wonderful-dessert-and-cafe-san-francisco-2,88672,lahowkmfha
fifty-fifty-coffee-and-tea-san-francisco,71673,giapapchgz
queens-cafe-milpitas,95213,bbafnbxqll
che-lo-union-city-2,40388,cjgzbvchfo
quickly-san-mateo,48553,rxhuhrqdzv
saigon-bistro-concord,24603,terqgkyhhi
taro-taro-dessert-and-tea-house-fremont,33154,qlgeokpdxc
blue-saigon-pittsburg,61467,ylyonyehcb
orange-tea-livermore,6078,iudogrsvoc
yogurtland-palo-alto,84520,wvpsxsjbmi
caface-newark-2,37330,lizvakpogg
teaquation-redwood-city,48723,ffhdlwsxgw
original-red-onion-vallejo-2,48661,cnxklhliec
gong-cha-san-jose-19,43367,mofpgiorar
quickly-milpitas-2,50451,pmbpnjydjg
teaspoon-san-jose-2,98640,djakwxtpha
tpumps-burlingame,25040,ifwopppxsf
easel-davis-2,61422,bmfjiwacex
t4-dublin,85324,tqmfdmwalu
quickly-cupertino,71813,nywsbqlaja
super-cue-cafe-fremont,82179,uacyggkkwv
jazen-tea-san-jose-4,6221,ppnymzbvcd
sweetheart-cafe-berkeley,83251,berfledhfb
bean-scene-cafe-fremont-2,11859,awqgidoevv
bubble-tea-time-saratoga,87038,pxfxryxbzm
teatime-redwood-city,39872,iagzotpank
oooh-san-jose-4,80090,hqzezwnxut
bangkok-paradise-fairfield,82884,glblyerwrd
what8ver-express-cupertino-2,45628,rijofvinwz
t4-davis-3,47314,dgopswxpqs
dragon-snow-el-sobrante,41772,dmscnsfedd
t4-tea-fremont-2,68044,reswrprpsg
little-sweet-san-francisco-10,56616,qewqzpkdbv
quickly-dublin,48370,cvdikpurxu
mr-t-cafe-san-francisco,61445,fghmiltcpk
gong-cha-fremont,55940,twpjcbcnfj
dragon-snow-el-sobrante,34254,bqpzpfotjr
chilly-and-munch-mountain-view,98990,mldnbvdrxw
butterfly-santa-clara,80903,edomruopmq
purple-kow-san-jose-4,96586,iuvsjomqnn
quickly-antioch-2,93542,crnrjprswk
chilly-and-munch-mountain-view,98007,shkqacvbrt
happy-lemon-san-jose-5,67676,jkyvhgtfid
search-tea-millbrae-5,63100,fskplcomre
steepers-campbell,46912,xeqmwhyczh
yogurt-shop-danville,29752,pehzugnjqa
ten-ren-tea-cupertino,93128,raqzavauxj
plentea-san-francisco-san-francisco,28960,ygyjaxwfjw
sharetea-san-rafael-3,44591,jtamnwtqyf
sharetea-concord-3,97561,evlhybmjdv
sactomofo-sacramento-6,57614,gvbcyivylk
t4-dublin,53455,nmmhswbnnf
steep-creamery-and-tea-san-francisco,37755,mtckeihhai
bubble-loca-richmond,87804,sxhumdwxwd
urbain-tea-fremont,14037,axidpgmiuf
antoines-cookie-shop-san-mateo-3,44967,pdohtblaer
chantal-guillon-macarons-and-teas-palo-alto-2,18074,jkrlnozkzb
i-tea-castro-valley,32745,srcwqwigjs
snowflake-san-jose,41126,oyblzdjvfv
yogurtland-dublin,14273,tdpaopdlyk
green-leaf-asian-bistro-and-cafe-redwood-city-2,92258,zavxfhbjgv
the-tea-zone-and-fruit-bar-san-jose,78747,uofodkqbba
milk-tea-lab-pleasant-hill,84440,jpxcznccra
85-c-bakery-cafe-san-jose-5,88245,pzxcsisfbq
quickly-kobe-bento-richmond-2,36525,rkzihpvvff
pho-new-saigon-foster-city,97876,ppssxnaqrn
tapioca-express-san-jose-8,49541,jqxcoprono
midori-japanese-cuisine-vallejo,62458,cnhyuzmair
sunnywich-cafe-sunnyvale,89861,xqzwjjgjue
t-and-bowl-oakland,55204,hgmlrfuunu
che-lo-union-city-2,44568,tpcivftbrd
honeyberry-santa-clara,72358,ofnqrvmfay
coupa-café-lytton-palo-alto,43114,vaeajefdvs
one-tea-san-jose-4,50497,biwrmfoxuq
happy-lemon-burlingame-4,44752,jglmmkcwsq
quickly-fairfield-3,49711,sraizgrzmf
quickly-american-canyon-3,19240,fuwzkyrsqs
keep-it-san-francisco-6,53509,viwscohyoo
happy-donuts-palo-alto,27308,vhfmvtbbby
t4-walnut-creek,89893,zpxxipxqcq
rrags-caffe-benicia,58231,havzdrkdus
bambu-millbrae-2,36732,pyajcvvkpl
tancca-san-francisco-3,84449,ntrigwyvdd
t4-concord-concord,64867,fjtzuygvac
sharetea-sunnyvale-3,79440,ttzpxofekd
tapioca-express-vallejo,6925,nnnvjjafyo
the-pennywort-san-jose-5,25359,xdugjxdwsr
tay-tah-cafe-albany,20200,sbcnbbbxuy
quickly-american-canyon-3,67431,enuaachmji
infinitea-san-francisco,6789,xhxrpfuwxk
t4-walnut-creek,55461,fklffzgdkh
the-sweet-booth-oakland,24639,zzaucwmhlf
t4-antioch-12,32994,lmtljdnegc
t4-concord-concord,94163,acpjeduntr
teatop-san-jose-2,6980,lmhthbhlpu
myung-dong-tofu-cabin-san-mateo,48995,fdhuzhdqfa
k-pop-cafe-fremont,31573,makeijgvns
sharetea-san-rafael-3,23389,grtinpdjvy
the-pennywort-san-jose-5,28195,lvrezhkmfd
taiwan-bento-oakland-4,5466,kvnkpdxpfl
bambu-san-francisco-3,89637,remjcklyid
wing-man-oakland-3,48164,ycvnmbggrb
yo-sushi-vallejo-2,49163,jflifjoekj
teatop-san-jose-2,25283,dszxtahbvd
pho-new-saigon-foster-city,95941,lczrnxbrss
sweet-dee-cupcakes-and-snow-ice-san-leandro,56401,vpkxjkqegq
happy-donuts-palo-alto,11234,dxqfuhiswh
mr-and-mrs-tea-house-san-francisco,91588,uzhzcmkyam
pho-saigon-noodle-house-san-ramon,37177,nhurehabpv
urbain-tea-fremont,81459,ztalznlvun
cool-tea-bar-san-francisco-4,14280,zpotjkoyst
surf-city-squeeze-antioch,39326,kefwwzcptk
cocohodo-sunnyvale-2,64072,cshvhlgcmm
yogurtland-palo-alto,34596,iyngssdacy
icy-blue-fremont,32943,xrnneqliwx
teaone-davis,15411,mvurlmqhtn
sharetea-san-francisco-3,14850,bgwwmlkahu
little-hearty-noodle-moraga-2,51403,hyacrhryzm
simply-boba-san-jose,37455,grpkogklbp
mr-and-mrs-tea-house-san-francisco,19544,dpulaogeaj
osaka-ramen-dublin,81449,mrbhigekje
pho-saigon-noodle-house-san-ramon,63893,enzkpvvwqx
sweet-gelato-tea-lounge-san-jose,19036,aqjitwvxkh
smitten-ice-cream-lafayette,70746,viafnjrcwj
tj-cups-san-francisco-5,84308,iwlftfovec
nekter-juice-bar-mountain-view,13445,ybzlxdrqpi
sweethoney-dessert-san-leandro-3,17716,ovgytregwk
cuppa-san-francisco,28032,turfgrvdjt
homeplate-boba-san-francisco,35995,dhdvugirjs
blossom-bee-dublin,80700,fsvzxfdpft
t4-livermore-livermore-2,47790,nbhfxyxjex
cool-tea-bar-danville-4,25373,appchjiofv
pop-tea-bar-palo-alto-2,10553,sgkairirfx
sweet-gelato-tea-lounge-san-jose,73660,kbcltqlfdu
99-tea-house-fremont-2,17853,bltcdylwln
frozos-frozen-yogurt-santa-clara,42313,sxcduafadt
milkcow-fremont-2,61408,abmaflgagl
qteabar-oakland,52926,ipfmyffwxd
cha-express-san-mateo,20764,sszrtrkqnz
tpartea-boba-drinks-and-banh-mi-san-rafael-3,14360,vmpjhtoray
bobo-drinks-fairfield-2,17749,ychqmtvxsr
k-pop-cafe-fremont,18410,gjfiyzfnkh
polaris-ice-cream-rolls-hayward,58793,mrwpdhtmcv
mr-green-bubble-sunnyvale,85924,kicaahijvd
worlds-fare-donuts-hayward,23471,exlhkjqopl
sharetea-san-francisco-3,70866,cxwlqvuosu
ice-monster-walnut-creek,49147,tuvntgwqui
sancha-bar-milpitas,40407,tnagvhgqri
bangkok-paradise-fairfield,52985,ilbclbedla
quickly-vacaville,72313,foormxxlvc
teaspoon-san-francisco,83846,quzukvuiuh
kingkat-bar-and-eatery-san-mateo-2,93049,chtmkdfvsn
satori-tea-company-saratoga,18159,gdlworlkwc
tpartea-boba-drinks-and-banh-mi-san-rafael-3,85048,qmgjehfbly
hello-pho-concord,37245,ewsowctmpf
moo-moo-yogurt-foster-city,18137,lxmweiufnz
icicles-san-mateo,28388,xcoutynxsb
teasociety-milpitas,44245,fxgyoppjqk
quickly-oakland-5,98536,kfaqvucxen
the-moo-bar-santa-clara,27083,vzaupmoxuc
85-c-bakery-cafe-milpitas-2,28135,sxwpiungng
i-tea-burlingame-2,25619,bvfhscmmwc
satori-tea-company-saratoga,5232,siulbqfqno
harvest-house-concord,83002,cxmucrbkvp
ramen-dojo-san-mateo,96150,mfbzkwceoy
yogurt-shop-danville,90586,vodynojkbn
tapioca-express-union-city-2,13299,zdnzgoafpb
loving-tea-san-leandro,26312,ynchevpirm
i-tea-castro-valley,6155,iamvaopglq
royaltea-usa-fremont,69925,btcipundsx
yogurt-shop-danville,44524,cjjrhwhpyp
t4-san-leandro,65463,idickmkvka
eko-coffee-bar-and-tea-house-hayward,31333,loqtrojntl
sno-crave-tea-house-milpitas,52590,vezjmnhmhi
sweetheart-cafe-oakland,88096,vxuqckbwfx
icy-blue-fremont,15944,hfqubwabkq
harvest-house-concord,11374,pnarkojodz
fantasia-coffee-and-tea-cupertino,51277,isdwmmcxnc
bubble-bay-tea-santa-clara,73059,dfovlnepnv
k-pop-cafe-fremont,75321,rerghbrhkf
berry-and-berry-yogurt-livermore,76869,qqsjxjtemf
t4-davis-3,40401,nwomgqkytf
icicles-pleasanton,32003,unnhrbfbwo
dessert-republic-san-mateo,89823,qvszmqwztg
waterfront-cafe-burlingame,54743,yewigbiuev
super-cue-cafe-fremont,69677,inzgbeuhhg
quickly-redwood-city,91497,drtthwxfih
tasty-pot-dublin,20400,vntzihylit
blossom-bee-dublin,88106,atvqhinnyh
bambu-san-mateo-2,36351,zhdefkhsnh
bambu-san-francisco-3,11827,emltowbsly
sno-crave-tea-house-milpitas,18035,nsvatgkwug
tutti-frutti-fairfield-2,80512,jecvxmezfo
waterfront-cafe-burlingame,66321,zucrofblwz
one-tea-fremont-2,33769,ozelajwmzc
happy-lemon-cupertino-5,46547,kxdbxsdras
tous-les-jours-santa-clara,82746,mznvznzgqw
yummi-tea-cafe-san-jose-3,35671,tgpqpxdzuw
quickly-antioch-2,69758,logrplssnq
yo-sushi-vallejo-2,86842,tpnxlfgceg
boba-pub-san-jose,72456,mjeobycaxu
t4-palo-alto-2,15705,ubznldzmgi
kingkat-bar-and-eatery-san-mateo-2,11253,rwiacinozn
pho-huynh-hiep-5-kevins-noodle-house-concord,53521,ktwwpawhnv
